# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar 19 21:58:06 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr < 10
# CONSTRAINT:  and pl_radjstr > 0.8
# CONSTRAINT:  and pl_bmassjstr between 0.3 and 11
# CONSTRAINT:  and pl_eqtstr between 1000 and 3000)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
HAT-P-36 b,HAT-P-36,0,1,1,Transit,2011,HATNet,Published Confirmed,0,<a refstr=BAKOS_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.0659B/abstract target=ref> Bakos et al. 2012 </a>,1.32734700000,0.00000300000,-0.00000300000,0,0.0238000000,0.0004000000,-0.0004000000,0,14.16800000,0.79600000,-0.79600000,0,1.26400000,0.07100000,-0.07100000,0,582.24000000,31.46400000,-31.46400000,0,1.83200000,0.09900000,-0.09900000,0,Mass,0.063000,0.032000,-0.032000,0,,,,,1823.00,55.00,-55.00,0,0,<a refstr=BAKOS_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.0659B/abstract target=ref> Bakos et al. 2012 </a>,,5560.00,100.00,,0,1.096000,0.056000,,0,1.022000,0.049000,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h33m03.89s,188.2662048,+44d54m55.32s,44.9153672,294.41900000,2.26900000,-2.23500000,12.1460000,0.0250000,-0.0250000,10.6030000,0.0210000,-0.0210000,12.0930000,0.0005330,-0.0005330,2019-07-08,2012-07,2014-05-14
HATS-31 b,HATS-31,1,1,1,Transit,2016,HATSouth,Published Confirmed,0,<a refstr=DE_VAL_BORRO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..161D/abstract target=ref>de Val-Borro et al. 2016</a>,3.37796000000,0.00001200000,-0.00001200000,0,0.0478000000,0.0012000000,-0.0012000000,0,18.38276000,2.46598000,-2.46598000,0,1.64000000,0.22000000,-0.22000000,0,279.69040000,38.13960000,-38.13960000,0,0.88000000,0.12000000,-0.12000000,0,Mass,0.233000,,,1,,,,,1823.00,81.00,-81.00,0,0,<a refstr=DE_VAL_BORRO_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..161D/abstract target=ref>de Val-Borro et al. 2016</a>,,6050.00,120.00,-120.00,0,1.870000,0.180000,-0.180000,0,1.275000,0.096000,-0.096000,0,0.0000,0.0700,-0.0700,0,[Fe/H],4.000000,0.065000,-0.065000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h46m48.68s,191.7028214,-24d25m38.60s,-24.4273897,773.97400000,20.31700000,-19.32100000,13.3150000,0.0920000,-0.0920000,11.5720000,0.0230000,-0.0230000,12.9613000,0.0003940,-0.0003940,2016-11-30,2016-12,2016-12-01
HATS-9 b,HATS-9,0,1,1,Transit,2015,HATSouth,Published Confirmed,0,<a refstr=BRAHM_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...33B/abstract target=ref>Brahm et al. 2015</a>,1.91530730000,0.00000520000,-0.00000520000,0,0.0304800000,0.0003800000,-0.0003800000,0,11.93758500,1.09848200,-1.09848200,0,1.06500000,0.09800000,-0.09800000,0,266.02371000,9.21707000,-9.21707000,0,0.83700000,0.02900000,-0.02900000,0,Mass,0.129000,,,1,,,,,1823.00,52.00,-35.00,0,0,<a refstr=BRAHM_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...33B/abstract target=ref>Brahm et al. 2015</a>,,5366.00,70.00,-70.00,0,1.503000,0.101000,-0.043000,0,1.030000,0.039000,-0.039000,0,0.3400,0.0500,-0.0500,0,[Fe/H],4.095000,0.038000,-0.038000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m14.44s,290.8101704,-20d09m58.96s,-20.1663771,638.70000000,12.63300000,-12.16000000,13.2560000,0.1260000,-0.1260000,11.4790000,0.0220000,-0.0220000,13.0983000,0.0005480,-0.0005480,2018-10-24,2015-07,2015-05-21
KELT-4 A b,KELT-4 A,1,3,1,Transit,2016,KELT,Published Confirmed,0,<a refstr=EASTMAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151...45E/abstract target=ref>Eastman et al. 2016</a>,2.98959320000,0.00000490000,-0.00000490000,0,0.0431700000,0.0007900000,-0.0007400000,0,19.04409100,0.51561400,-0.50440500,0,1.69900000,0.04600000,-0.04500000,0,286.68266000,19.06980000,-18.75197000,0,0.90200000,0.06000000,-0.05900000,0,Mass,0.000000,,,0,1840.0000,110.0000,-110.0000,0,1823.00,27.00,-27.00,0,0,<a refstr=EASTMAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151...45E/abstract target=ref>Eastman et al. 2016</a>,F,6206.00,75.00,-75.00,0,1.603000,0.039000,-0.038000,0,1.201000,0.067000,-0.061000,0,-0.1160,0.0650,-0.0690,0,[Fe/H],4.108000,0.014000,-0.014000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h28m15.03s,157.0626200,+25d34m23.29s,25.5731366,218.05000000,2.10600000,-2.06700000,9.9800000,0.0300000,-0.0300000,8.6890000,0.0200000,-0.0200000,9.9570200,0.0008120,-0.0008120,2021-05-17,2016-02,2021-05-17
K2-237 b,K2-237,0,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=IKWUT_UKWA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..209I/abstract target=ref>Ikwut-Ukwa et al. 2020</a>,2.18053539000,0.00000086000,-0.00000085000,0,0.0355800000,0.0004800000,-0.0006500000,0,16.19697711,0.54924005,-0.50440413,0,1.44500000,0.04900000,-0.04500000,0,433.20011874,34.96112477,-29.24021344,0,1.36300000,0.11000000,-0.09200000,0,Mass,0.042000,0.034000,-0.028000,0,1860.0000,210.0000,-180.0000,0,1828.00,48.00,-46.00,0,0,<a refstr=IKWUT_UKWA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..209I/abstract target=ref>Ikwut-Ukwa et al. 2020</a>,,6360.00,190.00,-200.00,0,1.261000,0.031000,-0.029000,0,1.263000,0.052000,-0.068000,0,0.1370,0.0500,-0.0490,0,[Fe/H],4.339000,0.022000,-0.031000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h55m04.52s,253.7688479,-28d42m38.10s,-28.7105836,314.99500000,7.22100000,-6.91000000,11.6020000,0.0340000,-0.0340000,10.2170000,0.0230000,-0.0230000,11.4668000,0.0009490,-0.0009490,2022-02-15,2020-11,2022-02-15
WASP-1 b,WASP-1,0,2,1,Transit,2007,SuperWASP,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,2.51994640000,0.00000080000,-0.00000080000,0,0.0392000000,0.0005500000,-0.0003400000,0,16.73503700,0.68374900,-1.02001900,0,1.49300000,0.06100000,-0.09100000,0,311.47340000,15.25584000,-13.66669000,0,0.98000000,0.04800000,-0.04300000,0,Mass,,,,,,,,,1830.00,33.00,-49.00,0,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,,6213.00,51.00,-51.00,0,1.465000,0.051000,-0.079000,0,1.265000,0.054000,-0.033000,0,0.1700,0.0500,-0.0500,0,[Fe/H],4.209000,0.051000,-0.028000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h20m40.07s,5.1669536,+31d59m23.90s,31.9899732,393.07200000,10.80200000,-10.24900000,11.3080000,0.0200000,-0.0200000,10.2760000,0.0180000,-0.0180000,11.5349000,0.0006750,-0.0006750,2016-01-12,2012-10,2016-01-14
CoRoT-1 b,CoRoT-1,0,1,1,Transit,2008,CoRoT,Published Confirmed,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,1.50897655200,0.00000009700,-0.00000009700,0,0.0259000000,0.0011000000,-0.0020000000,0,15.91678000,2.69016000,-2.69016000,0,1.42000000,0.24000000,-0.24000000,0,340.07810000,54.03110000,-54.03110000,0,1.07000000,0.17000000,-0.17000000,0,Mass,0.071000,0.620000,-0.480000,0,,,,,1834.00,46.00,-46.00,0,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,,5950.00,,,0,,,,,,,,,-0.3000,,,0,[Fe/H],4.250000,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h48m19.17s,102.0798591,-03d06m07.70s,-3.1021394,787.90900000,23.49100000,-23.49100000,13.6230000,0.1140000,-0.1140000,12.1490000,0.0270000,-0.0270000,13.4570000,0.0004770,-0.0004770,2016-03-29,2016-06,2016-03-31
HATS-52 b,HATS-52,1,1,1,Transit,2017,HATSouth,Published Confirmed,0,<a refstr=HENNING_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...79H/abstract target=ref>Henning et al. 2018</a>,1.36665436000,0.00000094000,-0.00000094000,0,0.0249800000,0.0004000000,-0.0004000000,0,15.49083800,0.96397400,-0.96397400,0,1.38200000,0.08600000,-0.08600000,0,711.93920000,47.67450000,-47.67450000,0,2.24000000,0.15000000,-0.15000000,0,Mass,0.246000,,,1,,,,,1834.00,73.00,-73.00,0,0,<a refstr=HENNING_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...79H/abstract target=ref>Henning et al. 2018</a>,,6010.00,150.00,-150.00,0,1.046000,0.058000,-0.058000,0,1.111000,0.054000,-0.054000,0,,,,,,4.445000,0.034000,-0.034000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h20m21.02s,140.0875894,-31d16m09.16s,-31.2692116,555.13400000,6.05700000,-6.05700000,13.8440000,0.1140000,-0.1140000,12.1140000,0.0300000,-0.0300000,13.6269000,0.0002540,-0.0002540,2018-01-03,2018-02,2018-01-05
HAT-P-32 b,HAT-P-32,1,2,1,Transit,2011,HATNet,Published Confirmed,0,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...82W/abstract target=ref>Wang et al. 2019</a>,2.15000820000,0.00000013000,-0.00000013000,0,0.0339700000,0.0005100000,-0.0005000000,0,22.19382000,0.50440500,-0.50440500,0,1.98000000,0.04500000,-0.04500000,0,216.12440000,34.96130000,-31.78300000,0,0.68000000,0.11000000,-0.10000000,0,Mass,0.159000,0.051000,-0.028000,0,1841.0000,31.0000,-38.0000,0,1835.70,6.80,-6.90,0,0,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...82W/abstract target=ref>Wang et al. 2019</a>,,6001.00,88.00,-88.00,0,1.367000,0.031000,-0.030000,0,1.132000,0.051000,-0.050000,0,-0.1600,0.0800,-0.0800,0,[Fe/H],4.220000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h04m10.26s,31.0427614,+46d41m16.26s,46.6878512,289.20500000,5.35500000,-5.16700000,11.4390000,0.0150000,-0.0150000,9.9900000,0.0220000,-0.0220000,11.1335000,0.0004790,-0.0004790,2019-07-08,2019-02,2019-07-11
K2-237 b,K2-237,0,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=SMITH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AcA....69..135S/abstract target=ref>Smith et al. 2019</a>,2.18055770000,0.00000570000,-0.00000570000,0,0.0353000000,0.0012000000,-0.0012000000,0,18.40517800,0.56045000,-0.56045000,0,1.64200000,0.05000000,-0.05000000,0,392.83788000,13.98452000,-13.98452000,0,1.23600000,0.04400000,-0.04400000,0,Mass,0.000000,,,0,,,,,1838.00,38.00,-38.00,0,0,<a refstr=SMITH_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AcA....69..135S/abstract target=ref>Smith et al. 2019</a>,F9 V,6099.00,110.00,-110.00,0,1.380000,0.040000,-0.040000,0,1.230000,0.050000,-0.050000,0,0.0000,0.0800,-0.0800,0,[Fe/H],4.270000,0.120000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h55m04.52s,253.7688479,-28d42m38.10s,-28.7105836,314.99500000,7.22100000,-6.91000000,11.6020000,0.0340000,-0.0340000,10.2170000,0.0230000,-0.0230000,11.4668000,0.0009490,-0.0009490,2019-05-20,2019-06,2019-05-23
HAT-P-56 b,HAT-P-56,0,1,1,Transit,2015,HATNet,Published Confirmed,0,<a refstr=HUANG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...85H/abstract target=ref>Huang et al. 2015</a>,2.79083270000,0.00000470000,-0.00000470000,0,0.0423000000,0.0003900000,-0.0003900000,0,16.43239400,0.44836000,-0.44836000,0,1.46600000,0.04000000,-0.04000000,0,692.86940000,79.45750000,-79.45750000,0,2.18000000,0.25000000,-0.25000000,0,Mass,0.246000,,,1,,,,,1840.00,21.00,-21.00,0,0,<a refstr=HUANG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...85H/abstract target=ref>Huang et al. 2015</a>,,6566.00,50.00,-50.00,0,1.428000,0.030000,-0.030000,0,1.296000,0.036000,-0.036000,0,-0.0770,0.0800,-0.0800,0,[M/H],4.240000,0.015000,-0.015000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h43m23.52s,100.8480137,+27d15m07.86s,27.2521823,320.63900000,5.65200000,-5.46300000,10.9200000,0.0300000,-0.0300000,9.8300000,0.0160000,-0.0160000,10.8245000,0.0004200,-0.0004200,2018-04-25,2015-09,2015-07-23
WASP-90 b,WASP-90,1,1,1,Transit,2016,SuperWASP,Published Confirmed,0,<a refstr=WEST_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.126W/abstract target=ref>West et al. 2016</a>,3.91624300000,0.00000300000,-0.00000300000,0,0.0562000000,0.0012000000,-0.0012000000,0,18.27067000,1.00881000,-1.00881000,0,1.63000000,0.09000000,-0.09000000,0,200.23290000,22.24810000,-22.24810000,0,0.63000000,0.07000000,-0.07000000,0,Mass,0.000000,,,0,,,,,1840.00,50.00,-50.00,0,0,<a refstr=WEST_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.126W/abstract target=ref>West et al. 2016</a>,F6,6430.00,130.00,-130.00,0,1.980000,0.090000,-0.090000,0,1.550000,0.100000,-0.100000,0,0.1100,0.1400,-0.1400,0,[Fe/H],4.033000,0.029000,-0.029000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h02m07.67s,315.5319489,+07d03m22.61s,7.0562793,466.43300000,19.92800000,-18.38400000,11.6180000,0.0340000,-0.0340000,10.2480000,0.0230000,-0.0230000,11.4559000,0.0009140,-0.0009140,2016-01-20,2016-01,2016-01-21
WASP-173 A b,WASP-173 A,0,2,1,Transit,2018,SuperWASP-South,Published Confirmed,0,<a refstr=LABADIE_BARTZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..240...13L/abstract target=ref>Labadie-Bartz et al. 2019</a>,1.38665290000,0.00000270000,-0.00000270000,0,0.0250800000,0.0003400000,-0.0003200000,0,14.40356500,1.34508000,-0.79583900,0,1.28500000,0.12000000,-0.07100000,0,1102.87010000,47.67450000,-44.49620000,0,3.47000000,0.15000000,-0.14000000,0,Mass,0.000000,,,0,1920.0000,290.0000,-170.0000,0,1842.00,65.00,-42.00,0,0,<a refstr=LABADIE_BARTZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..240...13L/abstract target=ref>Labadie-Bartz et al. 2019</a>,G2,5767.00,50.00,-49.00,0,1.099000,0.079000,-0.046000,0,1.092000,0.045000,-0.041000,0,0.2590,0.0850,-0.0830,0,[Fe/H],4.393000,0.039000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h36m40.49s,354.1686959,-34d36m40.70s,-34.6113042,232.98000000,1.79000000,-1.76300000,11.1500000,0.0360000,-0.0360000,10.0020000,0.0500000,-0.0500000,11.3975000,0.0011050,-0.0011050,2019-03-01,2019-01,2019-03-05
Kepler-412 b,Kepler-412,1,1,1,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,1.72086040000,0.00000030000,-0.00000030000,0,0.0289700000,0.0009300000,-0.0009200000,0,15.03126900,0.49319600,-0.51561400,0,1.34100000,0.04400000,-0.04600000,0,299.07803000,39.72875000,-6.03877000,0,0.94100000,0.12500000,-0.01900000,0,Mass,,,,,,,,,1850.00,30.00,-30.00,0,1,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,,5750.00,90.00,-90.00,0,1.287000,0.035000,-0.035000,0,1.167000,0.091000,-0.091000,0,0.2700,0.1200,-0.1200,0,[Fe/H],4.300000,0.070000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h04m26.47s,286.1103053,+43d40m51.46s,43.6809612,1086.24000000,19.16000000,-19.16000000,14.3990000,0.0920000,-0.0920000,12.8370000,0.0310000,-0.0310000,14.2486000,0.0002740,-0.0002740,2015-10-07,2015-05,2015-10-15
WASP-159 b,WASP-159,1,1,1,Transit,2018,SuperWASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,3.84040100000,0.00000700000,-0.00000700000,0,0.0538000000,0.0015000000,-0.0015000000,0,15.46842000,1.00881000,-1.00881000,0,1.38000000,0.09000000,-0.09000000,0,174.80650000,25.42640000,-25.42640000,0,0.55000000,0.08000000,-0.08000000,0,Mass,0.000000,,,0,,,,,1850.00,50.00,-50.00,0,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,F9,6120.00,140.00,-140.00,0,2.110000,0.100000,-0.100000,0,1.410000,0.120000,-0.120000,0,0.2200,0.1200,-0.1200,0,,3.940000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h32m32.76s,68.1364792,-38d58m05.87s,-38.9682973,715.38300000,10.77500000,-10.46600000,12.8360000,0.0500000,-0.0500000,11.0170000,0.0190000,-0.0190000,12.2951000,0.0001710,-0.0001710,2018-10-24,2019-01,2018-10-26
